id,platform,title,budget,link,data_size
f1eddefc,Upwork,Need expert for Video Editing - Urgent,$3973,https://www.upwork.com/jobs/f1eddefc,51MB
a6a9a7d5,Upwork,Need expert for Translation - Urgent,$3090,https://www.upwork.com/jobs/a6a9a7d5,90MB
55af62ab,Toptal,Need expert for Excel Macro - Urgent,$4465,https://www.toptal.com/jobs/55af62ab,39MB
bfbcecc5,Toptal,Need expert for Python Scripting - Urgent,$3807,https://www.toptal.com/jobs/bfbcecc5,36MB
a3111201,Kmong,Need expert for Python Scripting - Urgent,$4465,https://www.kmong.com/jobs/a3111201,39MB
2415618f,Wishket,Need expert for Video Editing - Urgent,$4150,https://www.wishket.com/jobs/2415618f,27MB
fa063940,Wishket,Need expert for Python Scripting - Urgent,$3262,https://www.wishket.com/jobs/fa063940,65MB
c257a18e,Kmong,Need expert for Logo Design - Urgent,$3820,https://www.kmong.com/jobs/c257a18e,81MB
92271571,Kmong,Need expert for Translation - Urgent,$2357,https://www.kmong.com/jobs/92271571,49MB
6951580f,Fiverr,Need expert for Logo Design - Urgent,$3155,https://www.fiverr.com/jobs/6951580f,42MB
18951ad4,Toptal,Need expert for Logo Design - Urgent,$396,https://www.toptal.com/jobs/18951ad4,90MB
847027e9,Fiverr,Need expert for Video Editing - Urgent,$713,https://www.fiverr.com/jobs/847027e9,96MB
e236c664,Kmong,Need expert for Video Editing - Urgent,$3927,https://www.kmong.com/jobs/e236c664,76MB
e95fe9ed,Kmong,Need expert for Excel Macro - Urgent,$4511,https://www.kmong.com/jobs/e95fe9ed,96MB
583f6105,Upwork,Need expert for Python Scripting - Urgent,$1686,https://www.upwork.com/jobs/583f6105,89MB
df54f613,Kmong,Need expert for Excel Macro - Urgent,$1930,https://www.kmong.com/jobs/df54f613,24MB
a43ca4a4,Kmong,Need expert for Python Scripting - Urgent,$3455,https://www.kmong.com/jobs/a43ca4a4,97MB
823a98a4,Wishket,Need expert for Video Editing - Urgent,$4202,https://www.wishket.com/jobs/823a98a4,72MB
40c8cb34,Kmong,Need expert for Python Scripting - Urgent,$4889,https://www.kmong.com/jobs/40c8cb34,39MB
3d706fbb,Fiverr,Need expert for Logo Design - Urgent,$4172,https://www.fiverr.com/jobs/3d706fbb,53MB
ae560c3e,Wishket,Need expert for Python Scripting - Urgent,$435,https://www.wishket.com/jobs/ae560c3e,85MB
52fc658e,Kmong,Need expert for Translation - Urgent,$1484,https://www.kmong.com/jobs/52fc658e,28MB
10a3e04b,Fiverr,Need expert for Video Editing - Urgent,$444,https://www.fiverr.com/jobs/10a3e04b,28MB
528a5497,Upwork,Need expert for Logo Design - Urgent,$2209,https://www.upwork.com/jobs/528a5497,55MB
547bd971,Wishket,Need expert for Python Scripting - Urgent,$1860,https://www.wishket.com/jobs/547bd971,68MB
ee637ed2,Toptal,Need expert for Excel Macro - Urgent,$3316,https://www.toptal.com/jobs/ee637ed2,86MB
0961b644,Fiverr,Need expert for Translation - Urgent,$709,https://www.fiverr.com/jobs/0961b644,55MB
7a5bfa6c,Upwork,Need expert for Python Scripting - Urgent,$2846,https://www.upwork.com/jobs/7a5bfa6c,47MB
c5b67711,Toptal,Need expert for Video Editing - Urgent,$3350,https://www.toptal.com/jobs/c5b67711,15MB
0c8cbffa,Upwork,Need expert for Translation - Urgent,$3503,https://www.upwork.com/jobs/0c8cbffa,88MB
0e136dee,Wishket,Need expert for Video Editing - Urgent,$3544,https://www.wishket.com/jobs/0e136dee,22MB
edf5f4fb,Wishket,Need expert for Logo Design - Urgent,$4885,https://www.wishket.com/jobs/edf5f4fb,34MB
ef739643,Wishket,Need expert for Video Editing - Urgent,$4718,https://www.wishket.com/jobs/ef739643,80MB
166a39cf,Upwork,Need expert for Video Editing - Urgent,$4378,https://www.upwork.com/jobs/166a39cf,58MB
16436fa5,Kmong,Need expert for Python Scripting - Urgent,$1924,https://www.kmong.com/jobs/16436fa5,75MB
b50bd80f,Fiverr,Need expert for Python Scripting - Urgent,$3040,https://www.fiverr.com/jobs/b50bd80f,22MB
da0cdc80,Fiverr,Need expert for Video Editing - Urgent,$1408,https://www.fiverr.com/jobs/da0cdc80,2MB
244949e2,Fiverr,Need expert for Video Editing - Urgent,$3795,https://www.fiverr.com/jobs/244949e2,96MB
3c8f4f01,Upwork,Need expert for Excel Macro - Urgent,$3168,https://www.upwork.com/jobs/3c8f4f01,1MB
8820e2aa,Kmong,Need expert for Video Editing - Urgent,$3145,https://www.kmong.com/jobs/8820e2aa,20MB
ae378e74,Fiverr,Need expert for Translation - Urgent,$3678,https://www.fiverr.com/jobs/ae378e74,81MB
e0f78a0b,Upwork,Need expert for Excel Macro - Urgent,$3252,https://www.upwork.com/jobs/e0f78a0b,28MB
3fe9929b,Kmong,Need expert for Translation - Urgent,$809,https://www.kmong.com/jobs/3fe9929b,27MB
2e0aed8e,Toptal,Need expert for Python Scripting - Urgent,$4019,https://www.toptal.com/jobs/2e0aed8e,76MB
8daba5cd,Upwork,Need expert for Excel Macro - Urgent,$4080,https://www.upwork.com/jobs/8daba5cd,64MB
34632f32,Toptal,Need expert for Translation - Urgent,$3596,https://www.toptal.com/jobs/34632f32,96MB
4845acee,Fiverr,Need expert for Excel Macro - Urgent,$589,https://www.fiverr.com/jobs/4845acee,49MB
3e92eef3,Kmong,Need expert for Logo Design - Urgent,$190,https://www.kmong.com/jobs/3e92eef3,98MB
b286c5eb,Wishket,Need expert for Python Scripting - Urgent,$1446,https://www.wishket.com/jobs/b286c5eb,19MB
8561b771,Wishket,Need expert for Logo Design - Urgent,$3514,https://www.wishket.com/jobs/8561b771,46MB
006206ff,Upwork,Need expert for Python Scripting - Urgent,$4521,https://www.upwork.com/jobs/006206ff,16MB
7d0f4381,Wishket,Need expert for Video Editing - Urgent,$4102,https://www.wishket.com/jobs/7d0f4381,24MB
c1b92c26,Toptal,Need expert for Excel Macro - Urgent,$2962,https://www.toptal.com/jobs/c1b92c26,98MB
59b7a521,Fiverr,Need expert for Python Scripting - Urgent,$3418,https://www.fiverr.com/jobs/59b7a521,60MB
4f7d1e55,Fiverr,Need expert for Logo Design - Urgent,$487,https://www.fiverr.com/jobs/4f7d1e55,66MB
4f921c12,Kmong,Need expert for Translation - Urgent,$299,https://www.kmong.com/jobs/4f921c12,73MB
79013a84,Fiverr,Need expert for Excel Macro - Urgent,$2354,https://www.fiverr.com/jobs/79013a84,34MB
3e17abd6,Wishket,Need expert for Python Scripting - Urgent,$4436,https://www.wishket.com/jobs/3e17abd6,59MB
151b0b94,Kmong,Need expert for Video Editing - Urgent,$3315,https://www.kmong.com/jobs/151b0b94,28MB
35d188b5,Wishket,Need expert for Logo Design - Urgent,$769,https://www.wishket.com/jobs/35d188b5,2MB
48f375a3,Wishket,Need expert for Excel Macro - Urgent,$716,https://www.wishket.com/jobs/48f375a3,43MB
2ee7ada6,Kmong,Need expert for Logo Design - Urgent,$762,https://www.kmong.com/jobs/2ee7ada6,26MB
d73f1ace,Upwork,Need expert for Python Scripting - Urgent,$4210,https://www.upwork.com/jobs/d73f1ace,48MB
ee3786b9,Wishket,Need expert for Translation - Urgent,$2597,https://www.wishket.com/jobs/ee3786b9,56MB
0d8b1031,Fiverr,Need expert for Video Editing - Urgent,$1239,https://www.fiverr.com/jobs/0d8b1031,98MB
7bc697b8,Kmong,Need expert for Video Editing - Urgent,$1488,https://www.kmong.com/jobs/7bc697b8,14MB
bf71b4b6,Wishket,Need expert for Python Scripting - Urgent,$1201,https://www.wishket.com/jobs/bf71b4b6,35MB
fd3a91ed,Toptal,Need expert for Excel Macro - Urgent,$825,https://www.toptal.com/jobs/fd3a91ed,64MB
820b7999,Toptal,Need expert for Python Scripting - Urgent,$3943,https://www.toptal.com/jobs/820b7999,40MB
475fc24f,Kmong,Need expert for Excel Macro - Urgent,$4215,https://www.kmong.com/jobs/475fc24f,49MB
66abedba,Fiverr,Need expert for Excel Macro - Urgent,$1096,https://www.fiverr.com/jobs/66abedba,45MB
a1c17ed2,Kmong,Need expert for Translation - Urgent,$2930,https://www.kmong.com/jobs/a1c17ed2,21MB
b178149d,Upwork,Need expert for Translation - Urgent,$4076,https://www.upwork.com/jobs/b178149d,31MB
4a20d557,Fiverr,Need expert for Video Editing - Urgent,$3986,https://www.fiverr.com/jobs/4a20d557,90MB
e2c9c14e,Toptal,Need expert for Video Editing - Urgent,$4439,https://www.toptal.com/jobs/e2c9c14e,43MB
52da5504,Toptal,Need expert for Python Scripting - Urgent,$3699,https://www.toptal.com/jobs/52da5504,25MB
3631fe12,Fiverr,Need expert for Video Editing - Urgent,$2308,https://www.fiverr.com/jobs/3631fe12,98MB
4ee5c017,Fiverr,Need expert for Python Scripting - Urgent,$2548,https://www.fiverr.com/jobs/4ee5c017,33MB
a63aec65,Kmong,Need expert for Video Editing - Urgent,$2168,https://www.kmong.com/jobs/a63aec65,20MB
1e0eb15a,Kmong,Need expert for Video Editing - Urgent,$2523,https://www.kmong.com/jobs/1e0eb15a,99MB
01ba034f,Wishket,Need expert for Python Scripting - Urgent,$2671,https://www.wishket.com/jobs/01ba034f,38MB
45c6ed2b,Upwork,Need expert for Python Scripting - Urgent,$4090,https://www.upwork.com/jobs/45c6ed2b,10MB
58d94dbb,Kmong,Need expert for Video Editing - Urgent,$3827,https://www.kmong.com/jobs/58d94dbb,54MB
cfb7fe3d,Toptal,Need expert for Python Scripting - Urgent,$2949,https://www.toptal.com/jobs/cfb7fe3d,38MB
179107e5,Fiverr,Need expert for Logo Design - Urgent,$1723,https://www.fiverr.com/jobs/179107e5,11MB
942519c9,Wishket,Need expert for Excel Macro - Urgent,$272,https://www.wishket.com/jobs/942519c9,43MB
f5a648c4,Fiverr,Need expert for Python Scripting - Urgent,$1375,https://www.fiverr.com/jobs/f5a648c4,39MB
7e64c459,Upwork,Need expert for Translation - Urgent,$2867,https://www.upwork.com/jobs/7e64c459,42MB
3839dd6c,Toptal,Need expert for Translation - Urgent,$4320,https://www.toptal.com/jobs/3839dd6c,61MB
3b39e95d,Fiverr,Need expert for Python Scripting - Urgent,$3049,https://www.fiverr.com/jobs/3b39e95d,3MB
da9377cc,Wishket,Need expert for Video Editing - Urgent,$4315,https://www.wishket.com/jobs/da9377cc,63MB
405c2bc9,Kmong,Need expert for Python Scripting - Urgent,$4098,https://www.kmong.com/jobs/405c2bc9,51MB
d93e8f26,Kmong,Need expert for Python Scripting - Urgent,$2290,https://www.kmong.com/jobs/d93e8f26,69MB
13e619e6,Toptal,Need expert for Excel Macro - Urgent,$54,https://www.toptal.com/jobs/13e619e6,48MB
833d8d7c,Wishket,Need expert for Excel Macro - Urgent,$980,https://www.wishket.com/jobs/833d8d7c,43MB
0c473025,Wishket,Need expert for Excel Macro - Urgent,$4104,https://www.wishket.com/jobs/0c473025,80MB
f2cf0ce8,Kmong,Need expert for Translation - Urgent,$3380,https://www.kmong.com/jobs/f2cf0ce8,52MB
f9f43219,Fiverr,Need expert for Video Editing - Urgent,$335,https://www.fiverr.com/jobs/f9f43219,28MB
7cf276e3,Wishket,Need expert for Video Editing - Urgent,$2483,https://www.wishket.com/jobs/7cf276e3,50MB
bbfd368a,Toptal,Need expert for Translation - Urgent,$4383,https://www.toptal.com/jobs/bbfd368a,56MB
e4fa5283,Kmong,Need expert for Python Scripting - Urgent,$1458,https://www.kmong.com/jobs/e4fa5283,15MB
3cfbfd88,Kmong,Need expert for Logo Design - Urgent,$4279,https://www.kmong.com/jobs/3cfbfd88,25MB
5fe195b1,Kmong,Need expert for Logo Design - Urgent,$3759,https://www.kmong.com/jobs/5fe195b1,46MB
ea9046b8,Upwork,Need expert for Python Scripting - Urgent,$4859,https://www.upwork.com/jobs/ea9046b8,91MB
97e3e8ff,Wishket,Need expert for Excel Macro - Urgent,$2288,https://www.wishket.com/jobs/97e3e8ff,96MB
2c9aa595,Toptal,Need expert for Python Scripting - Urgent,$1733,https://www.toptal.com/jobs/2c9aa595,59MB
82af1b64,Fiverr,Need expert for Video Editing - Urgent,$836,https://www.fiverr.com/jobs/82af1b64,54MB
63bba18b,Wishket,Need expert for Translation - Urgent,$2861,https://www.wishket.com/jobs/63bba18b,80MB
919dade0,Upwork,Need expert for Logo Design - Urgent,$308,https://www.upwork.com/jobs/919dade0,45MB
a1b2eb8a,Fiverr,Need expert for Video Editing - Urgent,$1057,https://www.fiverr.com/jobs/a1b2eb8a,27MB
d9d6a7af,Kmong,Need expert for Video Editing - Urgent,$3147,https://www.kmong.com/jobs/d9d6a7af,14MB
13b4f23a,Toptal,Need expert for Translation - Urgent,$2979,https://www.toptal.com/jobs/13b4f23a,58MB
c47d4a88,Wishket,Need expert for Logo Design - Urgent,$4663,https://www.wishket.com/jobs/c47d4a88,49MB
d71cb96e,Kmong,Need expert for Translation - Urgent,$1320,https://www.kmong.com/jobs/d71cb96e,63MB
205d5f1a,Fiverr,Need expert for Python Scripting - Urgent,$4224,https://www.fiverr.com/jobs/205d5f1a,16MB
958cdf7a,Wishket,Need expert for Video Editing - Urgent,$3861,https://www.wishket.com/jobs/958cdf7a,15MB
66eb1fd9,Upwork,Need expert for Video Editing - Urgent,$3096,https://www.upwork.com/jobs/66eb1fd9,22MB
417c328c,Toptal,Need expert for Python Scripting - Urgent,$406,https://www.toptal.com/jobs/417c328c,62MB
cbfb57f9,Upwork,Need expert for Video Editing - Urgent,$3212,https://www.upwork.com/jobs/cbfb57f9,10MB
ff39a30a,Upwork,Need expert for Excel Macro - Urgent,$4345,https://www.upwork.com/jobs/ff39a30a,66MB
9e84e7df,Toptal,Need expert for Excel Macro - Urgent,$2815,https://www.toptal.com/jobs/9e84e7df,61MB
352195d2,Toptal,Need expert for Video Editing - Urgent,$1058,https://www.toptal.com/jobs/352195d2,27MB
c3e8fad9,Fiverr,Need expert for Video Editing - Urgent,$109,https://www.fiverr.com/jobs/c3e8fad9,7MB
ad5d283c,Toptal,Need expert for Python Scripting - Urgent,$396,https://www.toptal.com/jobs/ad5d283c,33MB
a502eabb,Upwork,Need expert for Excel Macro - Urgent,$929,https://www.upwork.com/jobs/a502eabb,10MB
df6b88d0,Fiverr,Need expert for Python Scripting - Urgent,$986,https://www.fiverr.com/jobs/df6b88d0,56MB
ccf6c84d,Toptal,Need expert for Translation - Urgent,$4332,https://www.toptal.com/jobs/ccf6c84d,75MB
669a84ef,Kmong,Need expert for Logo Design - Urgent,$1076,https://www.kmong.com/jobs/669a84ef,87MB
9351a16b,Kmong,Need expert for Video Editing - Urgent,$1215,https://www.kmong.com/jobs/9351a16b,13MB
8cb60d62,Wishket,Need expert for Translation - Urgent,$3635,https://www.wishket.com/jobs/8cb60d62,18MB
8248e5a8,Kmong,Need expert for Translation - Urgent,$990,https://www.kmong.com/jobs/8248e5a8,6MB
23884b57,Upwork,Need expert for Translation - Urgent,$1582,https://www.upwork.com/jobs/23884b57,3MB
11f6831d,Upwork,Need expert for Translation - Urgent,$1630,https://www.upwork.com/jobs/11f6831d,73MB
89821a72,Wishket,Need expert for Logo Design - Urgent,$3368,https://www.wishket.com/jobs/89821a72,87MB
448d7afb,Fiverr,Need expert for Video Editing - Urgent,$4584,https://www.fiverr.com/jobs/448d7afb,69MB
17a218b9,Wishket,Need expert for Translation - Urgent,$74,https://www.wishket.com/jobs/17a218b9,11MB
501353a3,Wishket,Need expert for Excel Macro - Urgent,$4373,https://www.wishket.com/jobs/501353a3,99MB
fe7693fa,Fiverr,Need expert for Video Editing - Urgent,$3676,https://www.fiverr.com/jobs/fe7693fa,19MB
d53d9265,Wishket,Need expert for Translation - Urgent,$1038,https://www.wishket.com/jobs/d53d9265,51MB
1c877075,Kmong,Need expert for Video Editing - Urgent,$3183,https://www.kmong.com/jobs/1c877075,74MB
f937ef78,Toptal,Need expert for Python Scripting - Urgent,$3951,https://www.toptal.com/jobs/f937ef78,51MB
11b4ed7c,Kmong,Need expert for Logo Design - Urgent,$2171,https://www.kmong.com/jobs/11b4ed7c,29MB
7bb4309d,Fiverr,Need expert for Video Editing - Urgent,$2521,https://www.fiverr.com/jobs/7bb4309d,58MB
a8035786,Wishket,Need expert for Video Editing - Urgent,$4531,https://www.wishket.com/jobs/a8035786,67MB
2edfb574,Wishket,Need expert for Logo Design - Urgent,$3755,https://www.wishket.com/jobs/2edfb574,34MB
d532c88a,Upwork,Need expert for Translation - Urgent,$1361,https://www.upwork.com/jobs/d532c88a,86MB
48398ff8,Kmong,Need expert for Python Scripting - Urgent,$2262,https://www.kmong.com/jobs/48398ff8,78MB
1e497854,Kmong,Need expert for Video Editing - Urgent,$3608,https://www.kmong.com/jobs/1e497854,60MB
0c1e6da0,Upwork,Need expert for Video Editing - Urgent,$4214,https://www.upwork.com/jobs/0c1e6da0,46MB
d94c06f1,Toptal,Need expert for Logo Design - Urgent,$354,https://www.toptal.com/jobs/d94c06f1,20MB
8027fc66,Wishket,Need expert for Python Scripting - Urgent,$1757,https://www.wishket.com/jobs/8027fc66,34MB
d3488ff4,Kmong,Need expert for Logo Design - Urgent,$4674,https://www.kmong.com/jobs/d3488ff4,83MB
05830f7d,Wishket,Need expert for Logo Design - Urgent,$921,https://www.wishket.com/jobs/05830f7d,12MB
20364fac,Kmong,Need expert for Python Scripting - Urgent,$3550,https://www.kmong.com/jobs/20364fac,21MB
b7b830b6,Kmong,Need expert for Excel Macro - Urgent,$3732,https://www.kmong.com/jobs/b7b830b6,8MB
da12dcfb,Fiverr,Need expert for Logo Design - Urgent,$2483,https://www.fiverr.com/jobs/da12dcfb,52MB
3da16039,Upwork,Need expert for Excel Macro - Urgent,$977,https://www.upwork.com/jobs/3da16039,12MB
b381ad55,Wishket,Need expert for Video Editing - Urgent,$2402,https://www.wishket.com/jobs/b381ad55,77MB
2f7ac627,Upwork,Need expert for Translation - Urgent,$1562,https://www.upwork.com/jobs/2f7ac627,88MB
e30f3717,Toptal,Need expert for Video Editing - Urgent,$2395,https://www.toptal.com/jobs/e30f3717,41MB
6672aa49,Fiverr,Need expert for Python Scripting - Urgent,$4468,https://www.fiverr.com/jobs/6672aa49,18MB
09345f1d,Toptal,Need expert for Python Scripting - Urgent,$183,https://www.toptal.com/jobs/09345f1d,80MB
838552f0,Kmong,Need expert for Translation - Urgent,$1666,https://www.kmong.com/jobs/838552f0,62MB
6900f2ba,Upwork,Need expert for Logo Design - Urgent,$2683,https://www.upwork.com/jobs/6900f2ba,60MB
d75985ad,Kmong,Need expert for Python Scripting - Urgent,$4170,https://www.kmong.com/jobs/d75985ad,99MB
382aa26d,Kmong,Need expert for Video Editing - Urgent,$4826,https://www.kmong.com/jobs/382aa26d,100MB
12fe960b,Fiverr,Need expert for Video Editing - Urgent,$3058,https://www.fiverr.com/jobs/12fe960b,100MB
5aafc25f,Upwork,Need expert for Excel Macro - Urgent,$2753,https://www.upwork.com/jobs/5aafc25f,72MB
e5427f2b,Kmong,Need expert for Video Editing - Urgent,$4843,https://www.kmong.com/jobs/e5427f2b,5MB
b09a6c4b,Wishket,Need expert for Video Editing - Urgent,$1557,https://www.wishket.com/jobs/b09a6c4b,71MB
2f74af5a,Wishket,Need expert for Excel Macro - Urgent,$293,https://www.wishket.com/jobs/2f74af5a,56MB
749165b4,Wishket,Need expert for Logo Design - Urgent,$1605,https://www.wishket.com/jobs/749165b4,44MB
3acf12fb,Kmong,Need expert for Logo Design - Urgent,$3647,https://www.kmong.com/jobs/3acf12fb,61MB
6b50cac7,Upwork,Need expert for Translation - Urgent,$3388,https://www.upwork.com/jobs/6b50cac7,73MB
195ebf07,Fiverr,Need expert for Video Editing - Urgent,$2730,https://www.fiverr.com/jobs/195ebf07,94MB
0dfeb426,Kmong,Need expert for Excel Macro - Urgent,$4701,https://www.kmong.com/jobs/0dfeb426,19MB
675feaf8,Wishket,Need expert for Logo Design - Urgent,$629,https://www.wishket.com/jobs/675feaf8,51MB
a20c4261,Wishket,Need expert for Video Editing - Urgent,$4983,https://www.wishket.com/jobs/a20c4261,48MB
5276805f,Toptal,Need expert for Logo Design - Urgent,$361,https://www.toptal.com/jobs/5276805f,67MB
e2da7826,Fiverr,Need expert for Excel Macro - Urgent,$1173,https://www.fiverr.com/jobs/e2da7826,5MB
26a33506,Fiverr,Need expert for Translation - Urgent,$2419,https://www.fiverr.com/jobs/26a33506,56MB
399a39a5,Fiverr,Need expert for Excel Macro - Urgent,$227,https://www.fiverr.com/jobs/399a39a5,76MB
7a1d3492,Toptal,Need expert for Excel Macro - Urgent,$3662,https://www.toptal.com/jobs/7a1d3492,4MB
8c77c7c1,Upwork,Need expert for Video Editing - Urgent,$791,https://www.upwork.com/jobs/8c77c7c1,17MB
d2e1bd22,Toptal,Need expert for Video Editing - Urgent,$2868,https://www.toptal.com/jobs/d2e1bd22,75MB
9b077b77,Upwork,Need expert for Logo Design - Urgent,$797,https://www.upwork.com/jobs/9b077b77,94MB
9faccb04,Upwork,Need expert for Video Editing - Urgent,$2418,https://www.upwork.com/jobs/9faccb04,37MB
b5f26b61,Kmong,Need expert for Python Scripting - Urgent,$573,https://www.kmong.com/jobs/b5f26b61,100MB
b74f4065,Upwork,Need expert for Translation - Urgent,$3156,https://www.upwork.com/jobs/b74f4065,9MB
251deed0,Fiverr,Need expert for Excel Macro - Urgent,$2580,https://www.fiverr.com/jobs/251deed0,69MB
745ba988,Kmong,Need expert for Excel Macro - Urgent,$3424,https://www.kmong.com/jobs/745ba988,77MB
ec1222c1,Kmong,Need expert for Video Editing - Urgent,$3129,https://www.kmong.com/jobs/ec1222c1,27MB
1a35f464,Upwork,Need expert for Video Editing - Urgent,$1858,https://www.upwork.com/jobs/1a35f464,20MB
3d0d8bf4,Wishket,Need expert for Python Scripting - Urgent,$1465,https://www.wishket.com/jobs/3d0d8bf4,77MB
13bc4e44,Kmong,Need expert for Logo Design - Urgent,$4434,https://www.kmong.com/jobs/13bc4e44,41MB
bd2d49ef,Fiverr,Need expert for Video Editing - Urgent,$1878,https://www.fiverr.com/jobs/bd2d49ef,30MB
fd4d425d,Kmong,Need expert for Logo Design - Urgent,$3613,https://www.kmong.com/jobs/fd4d425d,18MB
2452275b,Upwork,Need expert for Video Editing - Urgent,$2852,https://www.upwork.com/jobs/2452275b,37MB
7a83b0a1,Toptal,Need expert for Translation - Urgent,$2841,https://www.toptal.com/jobs/7a83b0a1,12MB
dc2633f1,Toptal,Need expert for Translation - Urgent,$1070,https://www.toptal.com/jobs/dc2633f1,72MB
292ff3ff,Toptal,Need expert for Video Editing - Urgent,$4316,https://www.toptal.com/jobs/292ff3ff,66MB
1f2d073c,Toptal,Need expert for Logo Design - Urgent,$2671,https://www.toptal.com/jobs/1f2d073c,32MB
1fdbdd26,Upwork,Need expert for Video Editing - Urgent,$4896,https://www.upwork.com/jobs/1fdbdd26,54MB
6804e2eb,Toptal,Need expert for Translation - Urgent,$2226,https://www.toptal.com/jobs/6804e2eb,81MB
80723a5f,Upwork,Need expert for Logo Design - Urgent,$2737,https://www.upwork.com/jobs/80723a5f,61MB
5409d000,Kmong,Need expert for Translation - Urgent,$275,https://www.kmong.com/jobs/5409d000,44MB
4e5d3ce4,Upwork,Need expert for Excel Macro - Urgent,$4264,https://www.upwork.com/jobs/4e5d3ce4,10MB
98ba4542,Toptal,Need expert for Excel Macro - Urgent,$3717,https://www.toptal.com/jobs/98ba4542,32MB
227d6737,Kmong,Need expert for Python Scripting - Urgent,$4981,https://www.kmong.com/jobs/227d6737,29MB
5d4648c2,Fiverr,Need expert for Video Editing - Urgent,$1885,https://www.fiverr.com/jobs/5d4648c2,15MB
ddf094ea,Upwork,Need expert for Logo Design - Urgent,$2218,https://www.upwork.com/jobs/ddf094ea,100MB
373279be,Kmong,Need expert for Excel Macro - Urgent,$1184,https://www.kmong.com/jobs/373279be,94MB
fd1eb4c3,Wishket,Need expert for Translation - Urgent,$4821,https://www.wishket.com/jobs/fd1eb4c3,93MB
9f48f695,Wishket,Need expert for Logo Design - Urgent,$600,https://www.wishket.com/jobs/9f48f695,69MB
368141bd,Fiverr,Need expert for Python Scripting - Urgent,$1277,https://www.fiverr.com/jobs/368141bd,47MB
beb3bd5f,Toptal,Need expert for Python Scripting - Urgent,$2300,https://www.toptal.com/jobs/beb3bd5f,74MB
6e59052c,Toptal,Need expert for Excel Macro - Urgent,$4467,https://www.toptal.com/jobs/6e59052c,42MB
cd579f38,Wishket,Need expert for Video Editing - Urgent,$2809,https://www.wishket.com/jobs/cd579f38,91MB
33dfabec,Fiverr,Need expert for Video Editing - Urgent,$3553,https://www.fiverr.com/jobs/33dfabec,97MB
4e50e371,Wishket,Need expert for Translation - Urgent,$3766,https://www.wishket.com/jobs/4e50e371,13MB
02c9efc0,Upwork,Need expert for Excel Macro - Urgent,$230,https://www.upwork.com/jobs/02c9efc0,33MB
7e0e4ef8,Fiverr,Need expert for Logo Design - Urgent,$2264,https://www.fiverr.com/jobs/7e0e4ef8,96MB
b0a75acc,Wishket,Need expert for Python Scripting - Urgent,$3461,https://www.wishket.com/jobs/b0a75acc,33MB
f00de03e,Upwork,Need expert for Excel Macro - Urgent,$4118,https://www.upwork.com/jobs/f00de03e,47MB
2554c37e,Wishket,Need expert for Video Editing - Urgent,$4560,https://www.wishket.com/jobs/2554c37e,82MB
a779f864,Upwork,Need expert for Video Editing - Urgent,$1407,https://www.upwork.com/jobs/a779f864,31MB
b3181118,Kmong,Need expert for Translation - Urgent,$3245,https://www.kmong.com/jobs/b3181118,48MB
de2a210d,Wishket,Need expert for Python Scripting - Urgent,$2816,https://www.wishket.com/jobs/de2a210d,61MB
2e6c27c4,Kmong,Need expert for Logo Design - Urgent,$2584,https://www.kmong.com/jobs/2e6c27c4,70MB
31236edc,Upwork,Need expert for Video Editing - Urgent,$4898,https://www.upwork.com/jobs/31236edc,4MB
ebc720a8,Kmong,Need expert for Python Scripting - Urgent,$1346,https://www.kmong.com/jobs/ebc720a8,11MB
73c69c12,Toptal,Need expert for Python Scripting - Urgent,$3430,https://www.toptal.com/jobs/73c69c12,51MB
cc6435e3,Wishket,Need expert for Video Editing - Urgent,$2850,https://www.wishket.com/jobs/cc6435e3,59MB
b34aade2,Kmong,Need expert for Python Scripting - Urgent,$2632,https://www.kmong.com/jobs/b34aade2,99MB
9648f8db,Fiverr,Need expert for Python Scripting - Urgent,$2918,https://www.fiverr.com/jobs/9648f8db,58MB
8c0be4fd,Toptal,Need expert for Python Scripting - Urgent,$473,https://www.toptal.com/jobs/8c0be4fd,41MB
7f908172,Toptal,Need expert for Translation - Urgent,$132,https://www.toptal.com/jobs/7f908172,54MB
439e6951,Wishket,Need expert for Translation - Urgent,$2290,https://www.wishket.com/jobs/439e6951,24MB
d79ea1b9,Fiverr,Need expert for Translation - Urgent,$3055,https://www.fiverr.com/jobs/d79ea1b9,92MB
66fb60af,Wishket,Need expert for Video Editing - Urgent,$841,https://www.wishket.com/jobs/66fb60af,63MB
134721e7,Wishket,Need expert for Python Scripting - Urgent,$2983,https://www.wishket.com/jobs/134721e7,77MB
1fa76f80,Fiverr,Need expert for Python Scripting - Urgent,$2476,https://www.fiverr.com/jobs/1fa76f80,11MB
071243e3,Kmong,Need expert for Translation - Urgent,$3573,https://www.kmong.com/jobs/071243e3,89MB
7453750d,Fiverr,Need expert for Excel Macro - Urgent,$2498,https://www.fiverr.com/jobs/7453750d,47MB
fee9cb68,Upwork,Need expert for Logo Design - Urgent,$4813,https://www.upwork.com/jobs/fee9cb68,84MB
6d2887e6,Wishket,Need expert for Video Editing - Urgent,$2812,https://www.wishket.com/jobs/6d2887e6,28MB
a2e7d126,Wishket,Need expert for Video Editing - Urgent,$4918,https://www.wishket.com/jobs/a2e7d126,25MB
bb9eed5b,Kmong,Need expert for Excel Macro - Urgent,$2591,https://www.kmong.com/jobs/bb9eed5b,47MB
